timestamp,asset,open,high,low,close,volume,spread,num_trades,onchain_tx_count,sentiment,exchange_net_flow,returns_1h,rolling_vol_24h,rolling_vol_7d,future_return_1h,future_return_24h
2024-04-04 23:00:00,ADA,0.777959,0.778229,0.768204,0.771264,66003294.202735,0.000611,115880.801177,48346,0.768891,8406352.234602,-0.008606,0.009911,0.009491,0.007206,-0.015458
2024-04-05 00:00:00,ADA,0.771264,0.778313,0.771118,0.776821,48517382.398993,0.000679,101531.117742,42075,0.721822,2367571.978003,0.007206,0.009882,0.009497,0.004977,-0.022611
2024-04-05 01:00:00,ADA,0.776821,0.782186,0.774250,0.780687,64287719.836221,0.000464,129296.597960,53005,0.656205,8550546.807808,0.004977,0.009643,0.009504,0.012471,-0.025024
2024-04-05 02:00:00,ADA,0.780687,0.792306,0.780568,0.790423,56476151.884383,0.000662,132341.570863,56237,0.904090,-3673833.679526,0.012471,0.009900,0.009549,0.002035,-0.036676
2024-04-05 03:00:00,ADA,0.790423,0.792869,0.790209,0.792031,52493333.020514,0.000474,123751.460048,50004,0.806871,-7802630.054229,0.002035,0.009688,0.009540,0.003337,-0.032161
2024-04-05 04:00:00,ADA,0.792031,0.795879,0.788400,0.794675,54046773.143568,0.000515,110710.963215,45023,0.601402,5754407.541772,0.003337,0.009286,0.009410,0.000562,-0.019498
2024-04-05 05:00:00,ADA,0.794675,0.796194,0.794424,0.795121,63974275.138008,0.000412,141835.134715,56893,0.716744,-609238.573224,0.000562,0.009222,0.009409,-0.005874,-0.019440
2024-04-05 06:00:00,ADA,0.795121,0.797277,0.788090,0.790450,41846642.284579,0.000590,71085.002943,29269,0.635952,-5393464.998371,-0.005874,0.009318,0.009419,0.006063,-0.003639
2024-04-05 07:00:00,ADA,0.790450,0.799059,0.788738,0.795242,65748324.592157,0.000521,140785.980034,58021,0.716445,1312810.275175,0.006063,0.007270,0.009417,-0.003242,0.013082
2024-04-05 08:00:00,ADA,0.795242,0.798617,0.788744,0.792664,56565397.051760,0.000506,120565.166476,49007,0.492369,-2047461.068657,-0.003242,0.006714,0.009413,-0.024565,0.020411
2024-04-05 09:00:00,ADA,0.792664,0.793370,0.771269,0.773192,74375049.218020,0.000714,153783.034006,69068,0.465062,4880228.444374,-0.024565,0.008463,0.009606,0.001190,0.039395
2024-04-05 10:00:00,ADA,0.773192,0.774685,0.772759,0.774112,57398576.862681,0.000505,122006.580988,49093,0.314459,6283058.819688,0.001190,0.008430,0.009603,-0.004232,0.045940
2024-04-05 11:00:00,ADA,0.774112,0.774333,0.767218,0.770837,58119636.150003,0.000483,131694.331744,53792,0.214496,9261403.668572,-0.004232,0.008424,0.009609,-0.000787,0.033161
2024-04-05 12:00:00,ADA,0.770837,0.774088,0.769521,0.770230,43625587.976106,0.000470,72130.374909,28965,0.176298,-3709309.945897,-0.000787,0.008260,0.009594,0.002249,0.029934
2024-04-05 13:00:00,ADA,0.770230,0.773740,0.766917,0.771963,41516537.273907,0.000492,98824.013862,39974,0.144394,1382979.459621,0.002249,0.008240,0.009546,-0.008275,0.023379
2024-04-05 14:00:00,ADA,0.771963,0.772550,0.764575,0.765574,68508868.071625,0.000667,158860.524926,66173,0.166790,6861248.330942,-0.008275,0.008164,0.009504,0.006175,0.024062
2024-04-05 15:00:00,ADA,0.765574,0.772497,0.763789,0.770302,50260015.138160,0.000474,88553.348466,36515,0.482707,-8362997.158287,0.006175,0.008217,0.009487,0.010392,0.096279
2024-04-05 16:00:00,ADA,0.770302,0.781687,0.769544,0.778307,72930508.664595,0.000677,129654.726857,54556,0.525500,812048.856081,0.010392,0.008339,0.009384,-0.003841,0.002785
2024-04-05 17:00:00,ADA,0.778307,0.778391,0.774765,0.775318,50134168.259288,0.000440,87695.541975,35751,0.722641,6550230.191359,-0.003841,0.008290,0.009331,0.001600,0.008231
2024-04-05 18:00:00,ADA,0.775318,0.779321,0.773272,0.776558,52184184.052842,0.000458,100876.492912,40673,0.591929,5400627.408492,0.001600,0.008290,0.009331,0.011799,0.007472
2024-04-05 19:00:00,ADA,0.776558,0.786827,0.775419,0.785721,46618797.875456,0.000553,88912.730472,37663,0.704894,4282485.462529,0.011799,0.007998,0.009346,-0.009174,-0.006495
2024-04-05 20:00:00,ADA,0.785721,0.786426,0.776280,0.778513,47918822.262193,0.000617,113668.874865,47553,0.639184,-9224307.788495,-0.009174,0.008154,0.009319,0.007465,0.005732
2024-04-05 21:00:00,ADA,0.778513,0.788052,0.778009,0.784325,56943778.827884,0.000460,122845.228960,50972,0.715577,-4655498.250157,0.007465,0.008203,0.009334,-0.014369,-0.002612
2024-04-05 22:00:00,ADA,0.784325,0.788170,0.769222,0.773055,66303594.836449,0.000746,154112.218409,66073,0.500362,1663519.836274,-0.014369,0.008719,0.009154,-0.017740,-0.003840
2024-04-05 23:00:00,ADA,0.773055,0.776040,0.755820,0.759341,67861723.516503,0.000809,117850.957898,51321,0.248498,12517785.721962,-0.017740,0.009282,0.009016,-0.000112,0.009861
2024-04-06 00:00:00,ADA,0.759341,0.761350,0.756385,0.759257,48012331.597477,0.000574,90288.373537,36135,0.292806,-914960.207410,-0.000112,0.009133,0.009003,0.002495,0.012916
2024-04-06 01:00:00,ADA,0.759257,0.763016,0.757615,0.761151,63056996.334790,0.000447,118803.242445,48114,0.322737,-3706931.021084,0.002495,0.009077,0.008983,0.000370,0.001660
2024-04-06 02:00:00,ADA,0.761151,0.764988,0.759480,0.761433,49123786.904258,0.000572,116956.130042,46869,0.437444,3716935.412349,0.000370,0.008620,0.008983,0.006731,0.005614
2024-04-06 03:00:00,ADA,0.761433,0.768463,0.760862,0.766558,53700301.586476,0.000455,104865.259993,43357,0.408499,-7987258.617784,0.006731,0.008756,0.008894,0.016465,0.002234
2024-04-06 04:00:00,ADA,0.766558,0.780981,0.763006,0.779180,55090366.820455,0.000612,89458.230426,38729,0.532084,2903062.556125,0.016465,0.009443,0.008974,0.000621,-0.026864
2024-04-06 05:00:00,ADA,0.779180,0.780233,0.778948,0.779664,38312081.420921,0.000529,82355.644384,33044,0.692073,233093.443312,0.000621,0.009444,0.008941,0.010145,-0.021598
2024-04-06 06:00:00,ADA,0.779664,0.787775,0.779373,0.787574,64919781.801040,0.000647,129150.260687,54280,0.856908,3296686.543142,0.010145,0.009632,0.008971,0.022947,-0.030673
2024-04-06 07:00:00,ADA,0.787574,0.806334,0.784682,0.805646,67756923.899247,0.000641,133440.226395,59500,1.000000,10925360.627126,0.022947,0.010663,0.009126,0.003969,-0.058938
2024-04-06 08:00:00,ADA,0.805646,0.810026,0.805334,0.808843,37839044.918003,0.000602,72854.954911,29720,1.000000,-725226.431196,0.003969,0.010652,0.009045,-0.006418,-0.048123
2024-04-06 09:00:00,ADA,0.808843,0.811960,0.803608,0.803652,67452277.304719,0.000617,116657.722924,48160,1.000000,-8655096.153578,-0.006418,0.009328,0.008892,0.007494,-0.050000
2024-04-06 10:00:00,ADA,0.803652,0.809920,0.802770,0.809675,72020297.112286,0.000521,170656.948847,70820,0.877375,-5926290.442222,0.007494,0.009403,0.008892,-0.016397,-0.060133
2024-04-06 11:00:00,ADA,0.809675,0.811480,0.792524,0.796398,53476849.346483,0.000616,104348.961256,45161,0.464173,-1772025.447313,-0.016397,0.010054,0.008965,-0.003908,-0.038147
2024-04-06 12:00:00,ADA,0.796398,0.796651,0.792038,0.793286,41848251.434371,0.000528,73400.272849,29933,0.637189,5044012.276324,-0.003908,0.010104,0.008968,-0.004129,-0.033000
2024-04-06 13:00:00,ADA,0.793286,0.794229,0.787021,0.790010,54315812.717585,0.000586,91644.799327,37414,0.190217,-9312286.818394,-0.004129,0.010161,0.008951,-0.007613,-0.021441
2024-04-06 14:00:00,ADA,0.790010,0.790098,0.783847,0.783996,59689642.888106,0.000545,116278.572900,48281,0.229338,7594170.448363,-0.007613,0.010135,0.008925,0.077130,-0.008404
2024-04-06 15:00:00,ADA,0.783996,0.848154,0.781756,0.844466,113575643.378193,0.001307,215898.375464,119663,0.974857,122589.538112,0.077130,0.018552,0.010695,-0.075777,-0.078939
2024-04-06 16:00:00,ADA,0.844466,0.848161,0.776826,0.780475,112640781.770069,0.001046,225927.271204,124610,0.302143,-17095424.045306,-0.075777,0.024610,0.012178,0.001569,-0.024317
2024-04-06 17:00:00,ADA,0.780475,0.785163,0.780314,0.781699,40369025.521419,0.000487,73904.519586,29793,0.307790,389277.613192,0.001569,0.024594,0.012179,0.000846,-0.035158
2024-04-06 18:00:00,ADA,0.781699,0.782729,0.778176,0.782361,50233828.512716,0.000553,83774.171156,33651,0.317039,3787981.058720,0.000846,0.024593,0.012153,-0.002227,-0.035148
2024-04-06 19:00:00,ADA,0.782361,0.782533,0.779331,0.780618,65892483.213510,0.000596,121042.451321,48956,0.274759,6216356.710210,-0.002227,0.024482,0.012152,0.003020,-0.034133
2024-04-06 20:00:00,ADA,0.780618,0.785986,0.779328,0.782975,40873174.057692,0.000625,71219.662683,28918,0.557890,7120603.531984,0.003020,0.024409,0.012136,-0.000893,-0.034185
2024-04-06 21:00:00,ADA,0.782975,0.783486,0.780260,0.782276,39697354.539692,0.000531,87907.092743,35319,0.000000,3177151.953512,-0.000893,0.024365,0.012131,-0.015582,-0.031503
2024-04-06 22:00:00,ADA,0.782276,0.783477,0.767802,0.770087,73657973.007957,0.000595,121056.298698,52195,0.343903,9065251.806347,-0.015582,0.024398,0.012194,-0.004230,-0.006827
2024-04-06 23:00:00,ADA,0.770087,0.770615,0.766486,0.766829,66238750.827218,0.000472,111001.704411,45339,0.259956,-9313488.590215,-0.004230,0.024122,0.012153,0.002913,-0.012201
2024-04-07 00:00:00,ADA,0.766829,0.772846,0.765158,0.769063,51980843.658438,0.000600,117969.720546,47875,0.227518,8687462.832145,0.002913,0.024126,0.012123,-0.008645,-0.025071
2024-04-07 01:00:00,ADA,0.769063,0.769163,0.761139,0.762415,64556134.649107,0.000568,154663.848883,64539,0.345072,11805715.315352,-0.008645,0.024199,0.012126,0.004320,-0.018666
2024-04-07 02:00:00,ADA,0.762415,0.769082,0.760100,0.765708,53826568.026043,0.000453,126798.152782,51814,0.200388,7987583.261660,0.004320,0.024213,0.012113,0.003348,-0.008547
2024-04-07 03:00:00,ADA,0.765708,0.770148,0.765097,0.768271,43545531.586649,0.000599,83013.172746,33761,0.273270,-3763417.875831,0.003348,0.024185,0.012115,-0.013047,-0.013831
2024-04-07 04:00:00,ADA,0.768271,0.770890,0.754681,0.758248,57406957.149729,0.000701,104833.159561,44668,0.227808,7232854.227382,-0.013047,0.024081,0.012117,0.006036,0.008096
2024-04-07 05:00:00,ADA,0.758248,0.765643,0.756690,0.762825,68230948.571405,0.000663,149374.315656,61552,0.426713,-9199926.229904,0.006036,0.024121,0.012112,0.000775,-0.009819
2024-04-07 06:00:00,ADA,0.762825,0.764614,0.761958,0.763416,49619636.350186,0.000485,98037.913614,39367,0.554348,5495972.982840,0.000775,0.024015,0.012112,-0.006882,-0.011177
2024-04-07 07:00:00,ADA,0.763416,0.764364,0.756023,0.758163,38684873.235667,0.000567,80458.419896,33290,0.410972,-1496533.556995,-0.006882,0.023486,0.012097,0.015507,0.005149
2024-04-07 08:00:00,ADA,0.758163,0.771256,0.754465,0.769919,68349273.382984,0.000642,117672.631397,50718,0.665714,8376564.107744,0.015507,0.023736,0.012151,-0.008377,-0.020904
2024-04-07 09:00:00,ADA,0.769919,0.770782,0.760758,0.763469,50998220.766019,0.000674,105006.045807,43761,0.538031,7742561.510057,-0.008377,0.023756,0.012163,-0.003252,-0.005218
2024-04-07 10:00:00,ADA,0.763469,0.765810,0.759152,0.760987,42088353.006434,0.000567,78386.049153,31864,0.392356,-718102.597638,-0.003252,0.023673,0.012166,0.006612,0.011529
2024-04-07 11:00:00,ADA,0.760987,0.766061,0.757746,0.766018,62098297.175199,0.000556,148556.177486,61387,0.476906,186410.161766,0.006612,0.023544,0.012156,0.001422,0.009618
2024-04-07 12:00:00,ADA,0.766018,0.770500,0.763142,0.767107,59093923.264064,0.000448,108082.802977,43540,0.637016,-814116.083211,0.001422,0.023544,0.012156,0.007775,0.026932
2024-04-07 13:00:00,ADA,0.767107,0.773638,0.764783,0.773072,66295116.475010,0.000476,133462.806131,55460,0.768517,-8028428.162970,0.007775,0.023603,0.012162,0.005608,0.028145
2024-04-07 14:00:00,ADA,0.773072,0.777705,0.770128,0.777407,41985601.918969,0.000550,80847.161623,33245,0.793046,2790078.435078,0.005608,0.023587,0.012162,0.000511,0.040563
2024-04-07 15:00:00,ADA,0.777407,0.780458,0.775218,0.777804,40174816.296656,0.000444,72857.367383,29217,0.695151,-5714322.895142,0.000511,0.016927,0.012130,-0.020967,0.053588
2024-04-07 16:00:00,ADA,0.777804,0.777948,0.758221,0.761496,69780058.871233,0.000732,120504.045908,53254,0.531593,-7951202.417133,-0.020967,0.008133,0.012234,-0.009560,0.090847
2024-04-07 17:00:00,ADA,0.761496,0.762498,0.752550,0.754216,61332561.266703,0.000597,115117.610920,48248,0.474172,-4634920.069843,-0.009560,0.008297,0.012253,0.000857,0.101141
2024-04-07 18:00:00,ADA,0.754216,0.758458,0.750605,0.754863,36951409.801501,0.000434,85791.421444,34463,0.246279,5803397.590387,0.000857,0.008297,0.012176,-0.001178,0.106063
2024-04-07 19:00:00,ADA,0.754863,0.755778,0.752774,0.753973,48610520.099378,0.000526,91834.787720,36950,0.121647,-3877095.252466,-0.001178,0.008295,0.012165,0.002966,0.107731
2024-04-07 20:00:00,ADA,0.753973,0.756803,0.751508,0.756209,64145837.370999,0.000535,105640.616528,42882,0.335936,9197045.358719,0.002966,0.008294,0.012124,0.001881,0.109669
2024-04-07 21:00:00,ADA,0.756209,0.758615,0.754693,0.757632,52798695.754699,0.000620,101206.536249,40863,0.063571,6289025.559258,0.001881,0.008321,0.012124,0.009499,0.112648
2024-04-07 22:00:00,ADA,0.757632,0.767835,0.756663,0.764829,44461801.908940,0.000578,86845.591490,36388,0.604249,-3834005.652203,0.009499,0.008019,0.012092,-0.009617,0.103968
2024-04-07 23:00:00,ADA,0.764829,0.766215,0.755316,0.757474,55535201.582251,0.000569,111962.511527,46938,0.636417,8836089.003206,-0.009617,0.008208,0.012101,-0.010154,0.104598
2024-04-08 00:00:00,ADA,0.757474,0.761182,0.749069,0.749782,61924142.753897,0.000498,147466.493940,61981,0.463858,-1963357.372584,-0.010154,0.008404,0.012116,-0.002132,0.112688
2024-04-08 01:00:00,ADA,0.749782,0.751499,0.746940,0.748184,59915535.939002,0.000489,117532.643790,47514,0.450669,-11248914.204659,-0.002132,0.008251,0.012112,0.014675,0.132662
2024-04-08 02:00:00,ADA,0.748184,0.759827,0.746525,0.759163,56531472.805376,0.000713,98162.190793,42145,0.370427,-9303429.227882,0.014675,0.008782,0.012163,-0.001999,0.113016
2024-04-08 03:00:00,ADA,0.759163,0.760829,0.754028,0.757646,49421260.811446,0.000616,99126.251526,40046,0.599299,3291584.222119,-0.001999,0.008752,0.012160,0.008898,0.126235
2024-04-08 04:00:00,ADA,0.757646,0.764520,0.753884,0.764387,49550985.528540,0.000540,88708.281630,37061,0.358297,-6448043.863912,0.008898,0.008533,0.012160,-0.011843,0.100465
2024-04-08 05:00:00,ADA,0.764387,0.767357,0.752464,0.755334,42772209.009704,0.000516,79476.108063,33672,0.528205,5590752.821995,-0.011843,0.008793,0.012192,-0.000597,0.141035
2024-04-08 06:00:00,ADA,0.755334,0.755482,0.753826,0.754884,53089313.318423,0.000530,100580.019109,40352,0.535606,808849.791590,-0.000597,0.008790,0.012174,0.009516,0.130650
2024-04-08 07:00:00,ADA,0.754884,0.764476,0.751420,0.762067,60929717.384911,0.000497,145267.467188,60871,0.684215,-5265432.775840,0.009516,0.008903,0.012188,-0.010815,0.119019
2024-04-08 08:00:00,ADA,0.762067,0.762726,0.751583,0.753825,53877428.948440,0.000691,125539.402529,52931,0.506992,-3399780.313991,-0.010815,0.008557,0.012218,0.007509,0.107968
2024-04-08 09:00:00,ADA,0.753825,0.759781,0.752749,0.759485,72117500.218932,0.000625,141169.208629,58587,0.266889,-121698.157952,0.007509,0.008563,0.012230,0.013529,0.089869
2024-04-08 10:00:00,ADA,0.759485,0.770687,0.759182,0.769760,45708579.894958,0.000713,93242.126223,39819,0.411237,715592.481407,0.013529,0.008977,0.012190,0.004710,0.065130
2024-04-08 11:00:00,ADA,0.769760,0.774184,0.766068,0.773386,62644918.286711,0.000449,109920.098911,45003,0.995801,-10478651.803377,0.004710,0.008929,0.012192,0.018595,0.046314
2024-04-08 12:00:00,ADA,0.773386,0.789084,0.772158,0.787767,64387866.157325,0.000776,136255.331317,59569,0.961920,8877718.804717,0.018595,0.009669,0.012270,0.008966,0.011439
2024-04-08 13:00:00,ADA,0.787767,0.795039,0.787114,0.794830,66682084.394679,0.000499,142701.296735,59639,0.842532,-6463812.823589,0.008966,0.009707,0.012286,0.017753,0.005847
2024-04-08 14:00:00,ADA,0.794830,0.809634,0.793943,0.808941,80636780.795973,0.000660,189546.960833,82548,1.000000,8287642.726946,0.017753,0.010248,0.012356,0.013035,-0.015822
2024-04-08 15:00:00,ADA,0.808941,0.820814,0.807116,0.819485,64025417.381002,0.000605,127017.955802,54118,1.000000,-12519295.633709,0.013035,0.010500,0.012393,0.013655,-0.028942
2024-04-08 16:00:00,ADA,0.819485,0.833218,0.818390,0.830676,53798802.885376,0.000628,89808.925891,38376,1.000000,-5117068.910999,0.013655,0.009506,0.012413,-0.000214,-0.037363
2024-04-08 17:00:00,ADA,0.830676,0.831626,0.828634,0.830498,55728241.545448,0.000552,99445.001044,39820,1.000000,3790636.501013,-0.000214,0.009124,0.012410,0.005332,-0.026154
2024-04-08 18:00:00,ADA,0.830498,0.837019,0.828680,0.834926,42032903.502043,0.000479,79356.108681,32588,1.000000,5009726.350504,0.005332,0.009102,0.012396,0.000328,-0.030414
2024-04-08 19:00:00,ADA,0.834926,0.835632,0.831674,0.835199,48608960.902038,0.000473,78319.918630,31379,1.000000,-9304932.970372,0.000328,0.009068,0.012393,0.004720,-0.033322
2024-04-08 20:00:00,ADA,0.835199,0.842560,0.833858,0.839142,67245851.624147,0.000518,125298.928475,51302,0.822766,5796910.567686,0.004720,0.009063,0.012297,0.004571,-0.042678
2024-04-08 21:00:00,ADA,0.839142,0.845633,0.837343,0.842977,68607284.490532,0.000498,143317.124123,58636,0.814489,7551784.348881,0.004571,0.009048,0.012298,0.001624,-0.044011
2024-04-08 22:00:00,ADA,0.842977,0.846597,0.840368,0.844346,53121603.862840,0.000494,115266.396110,46480,0.684327,-7542864.536667,0.001624,0.009001,0.012273,-0.009051,-0.043528
2024-04-08 23:00:00,ADA,0.844346,0.847809,0.832626,0.836704,59028351.314516,0.000559,135628.076418,56706,0.537565,10037809.875527,-0.009051,0.008964,0.012294,-0.002905,-0.019111
2024-04-09 00:00:00,ADA,0.836704,0.837163,0.833750,0.834273,64488307.963531,0.000599,111059.769912,45069,0.612885,7452772.793865,-0.002905,0.008573,0.012230,0.015782,-0.008677
2024-04-09 01:00:00,ADA,0.834273,0.849199,0.834066,0.847439,55465182.703766,0.000752,91851.251341,39639,0.676244,-8357174.254421,0.015782,0.008749,0.012283,-0.002924,-0.010983
2024-04-09 02:00:00,ADA,0.847439,0.851009,0.841699,0.844961,52807235.803991,0.000556,107631.032208,43681,0.609662,6584889.889478,-0.002924,0.008661,0.012250,0.009853,-0.014239
2024-04-09 03:00:00,ADA,0.844961,0.855548,0.841981,0.853287,61413375.779587,0.000687,104840.415671,44002,0.550349,-8603533.118041,0.009853,0.008612,0.012249,-0.014187,-0.118172
2024-04-09 04:00:00,ADA,0.853287,0.853580,0.840052,0.841181,76276532.263501,0.000736,181560.216719,77775,0.475524,5568762.573124,-0.014187,0.009410,0.012261,0.024587,-0.013507
2024-04-09 05:00:00,ADA,0.841181,0.863467,0.839134,0.861863,83056622.804280,0.000893,190386.366942,85516,1.000000,7919829.642264,0.024587,0.009671,0.012357,-0.009693,-0.028774
2024-04-09 06:00:00,ADA,0.861863,0.862410,0.851987,0.853509,55718642.187870,0.000552,110606.689614,46386,0.819587,-10570319.020876,-0.009693,0.010092,0.012385,-0.000870,-0.027789
2024-04-09 07:00:00,ADA,0.853509,0.855877,0.852647,0.852767,45461175.355176,0.000529,83858.605982,33689,0.500210,511843.025516,-0.000870,0.010121,0.012381,-0.020584,-0.040912
2024-04-09 08:00:00,ADA,0.852767,0.854626,0.832504,0.835214,61406391.831257,0.000746,122086.170967,53860,0.477214,-11537180.422658,-0.020584,0.010937,0.012490,-0.008949,-0.041628
2024-04-09 09:00:00,ADA,0.835214,0.835849,0.823682,0.827739,44479833.348318,0.000621,105184.760686,43956,0.118722,-4594075.370270,-0.008949,0.011241,0.012506,-0.009477,-0.041286
2024-04-09 10:00:00,ADA,0.827739,0.830389,0.816858,0.819894,71204897.951542,0.000577,148617.968899,62264,0.335614,-6443635.039116,-0.009477,0.011343,0.012531,-0.013038,-0.038447
2024-04-09 11:00:00,ADA,0.819894,0.823389,0.807696,0.809205,73335151.593176,0.000552,163077.563262,69483,0.022294,9725729.586855,-0.013038,0.011776,0.012573,-0.015356,-0.020651
2024-04-09 12:00:00,ADA,0.809205,0.811076,0.795231,0.796778,47889794.292505,0.000619,81510.789710,35107,0.000000,1988685.507820,-0.015356,0.011729,0.012623,0.003387,-0.017825
2024-04-09 13:00:00,ADA,0.796778,0.802826,0.793419,0.799477,57008662.940624,0.000563,94259.694049,38342,0.132095,7974723.834676,0.003387,0.011610,0.012554,-0.004172,-0.017447
2024-04-09 14:00:00,ADA,0.799477,0.802532,0.792172,0.796142,64555731.371021,0.000582,131573.600233,53727,0.000000,-9164365.347097,-0.004172,0.011025,0.012559,-0.000471,-0.012824
2024-04-09 15:00:00,ADA,0.796142,0.799074,0.791925,0.795767,36729938.121840,0.000562,80979.036102,32467,0.335863,-6995514.355188,-0.000471,0.010637,0.012550,0.004865,-0.009883
2024-04-09 16:00:00,ADA,0.795767,0.800033,0.795123,0.799639,66359738.657216,0.000555,158935.163701,65120,0.289127,5976665.591442,0.004865,0.010248,0.012555,0.011428,-0.006800
2024-04-09 17:00:00,ADA,0.799639,0.811286,0.799463,0.808777,67119701.791552,0.000522,150813.529592,63772,0.555320,995775.183635,0.011428,0.010583,0.012583,0.000934,-0.018940
2024-04-09 18:00:00,ADA,0.808777,0.810441,0.808336,0.809532,45333588.736406,0.000494,94481.897660,37969,0.614824,-9008836.269785,0.000934,0.010506,0.012575,-0.002672,-0.009553
2024-04-09 19:00:00,ADA,0.809532,0.813310,0.806691,0.807369,57120440.847554,0.000614,122869.443931,49804,0.549009,4342791.877202,-0.002672,0.010504,0.012548,-0.005004,-0.007191
2024-04-09 20:00:00,ADA,0.807369,0.810210,0.801675,0.803329,58948202.390936,0.000491,114215.335485,46829,0.739554,-2528677.386898,-0.005004,0.010447,0.012538,0.003172,0.006159
2024-04-09 21:00:00,ADA,0.803329,0.808400,0.801220,0.805877,44083440.212764,0.000444,71380.383396,29004,0.598500,-2391694.159348,0.003172,0.010414,0.012527,0.002130,-0.003558
2024-04-09 22:00:00,ADA,0.805877,0.811092,0.805219,0.807593,36226836.064517,0.000608,59419.721424,24021,0.690741,-4217495.973860,0.002130,0.010422,0.012442,0.016246,-0.005104
2024-04-09 23:00:00,ADA,0.807593,0.823173,0.805621,0.820714,67160191.849582,0.000626,149438.860456,64631,0.464031,-2742460.550253,0.016246,0.010924,0.012501,0.007700,-0.011476
2024-04-10 00:00:00,ADA,0.820714,0.829336,0.818502,0.827034,66742711.894823,0.000643,138130.962006,57379,0.756470,5904648.918850,0.007700,0.011047,0.012513,0.013419,-0.009337
2024-04-10 01:00:00,ADA,0.827034,0.841240,0.824526,0.838132,72931301.478318,0.000736,149861.594696,63966,0.795903,9302445.024516,0.013419,0.010907,0.012549,-0.006207,-0.014976
2024-04-10 02:00:00,ADA,0.838132,0.839774,0.830191,0.832930,53482150.321999,0.000567,99676.587578,41108,0.969130,-6622851.504381,-0.006207,0.010960,0.012556,-0.096620,-0.018853
2024-04-10 03:00:00,ADA,0.832930,0.835256,0.751217,0.752452,103151684.835785,0.001469,165171.752918,97986,0.000000,10503313.914705,-0.096620,0.022277,0.014606,0.102820,0.092023
2024-04-10 04:00:00,ADA,0.752452,0.830969,0.751302,0.829819,104812726.044950,0.001612,214743.191979,130056,0.842221,-12788915.246485,0.102820,0.031193,0.016616,0.008731,-0.005873
2024-04-10 05:00:00,ADA,0.829819,0.841018,0.829306,0.837064,49713025.803503,0.000575,93508.609622,39036,0.758779,8000771.568384,0.008731,0.030813,0.016626,-0.008689,-0.002659
2024-04-10 06:00:00,ADA,0.837064,0.840929,0.829227,0.829791,71832935.473143,0.000531,136375.375882,56920,0.552469,-149340.600025,-0.008689,0.030801,0.016625,-0.014356,0.001718
2024-04-10 07:00:00,ADA,0.829791,0.831583,0.814567,0.817879,55629062.780792,0.000727,127568.559225,54690,0.517760,-10950762.185780,-0.014356,0.030926,0.016660,-0.021314,0.005176
2024-04-10 08:00:00,ADA,0.817879,0.821230,0.799881,0.800446,50748006.432414,0.000845,92277.758995,40844,0.107306,6285589.119178,-0.021314,0.030946,0.016746,-0.008596,0.030668
2024-04-10 09:00:00,ADA,0.800446,0.802217,0.791045,0.793565,63880308.274988,0.000524,128159.746831,53467,1.000000,11954005.424731,-0.008596,0.030943,0.016749,-0.006544,0.042539
2024-04-10 10:00:00,ADA,0.793565,0.794530,0.787502,0.788372,62865951.294023,0.000535,134267.048118,55464,0.059863,7499682.387182,-0.006544,0.030915,0.016741,0.005229,0.051773
2024-04-10 11:00:00,ADA,0.788372,0.792876,0.785511,0.792494,49693841.553668,0.000566,108091.166721,44366,0.000000,-4426725.108521,0.005229,0.030835,0.016722,-0.012515,0.049957
2024-04-10 12:00:00,ADA,0.792494,0.796032,0.781174,0.782576,77003718.625702,0.000648,170706.234724,72555,0.045427,8583242.501328,-0.012515,0.030780,0.016701,0.003773,0.076900
2024-04-10 13:00:00,ADA,0.782576,0.787498,0.782556,0.785528,44662647.931230,0.000436,76111.088999,31018,0.110200,-2693720.223019,0.003773,0.030782,0.016703,0.000514,0.067461
2024-04-10 14:00:00,ADA,0.785528,0.787708,0.783461,0.785932,65218967.912503,0.000522,119386.761763,47877,0.249334,1123946.973787,0.000514,0.030772,0.016689,0.002507,0.059589
2024-04-10 15:00:00,ADA,0.785932,0.791021,0.783521,0.787903,55373866.408911,0.000527,130679.313991,52926,0.531260,-5566281.850225,0.002507,0.030776,0.016690,0.007994,0.047058
2024-04-10 16:00:00,ADA,0.787903,0.795155,0.785695,0.794201,64410537.329718,0.000480,138042.669643,57424,0.620870,-2507016.193891,0.007994,0.030804,0.016688,-0.000935,0.026122
2024-04-10 17:00:00,ADA,0.794201,0.797631,0.791965,0.793459,61471488.343645,0.000542,119946.571366,48202,0.473951,-384984.535811,-0.000935,0.030711,0.016649,0.010510,0.022303
2024-04-10 18:00:00,ADA,0.793459,0.802170,0.792996,0.801798,58467586.828070,0.000517,125656.196866,52903,0.820007,-6439375.798933,0.010510,0.030790,0.016559,-0.000293,0.008004
2024-04-10 19:00:00,ADA,0.801798,0.804092,0.798312,0.801563,46628492.241942,0.000568,83961.829107,33633,0.710460,414810.763135,-0.000293,0.030785,0.016559,0.008375,0.009356
2024-04-10 20:00:00,ADA,0.801563,0.812252,0.799224,0.808276,41974129.050545,0.000481,100041.439832,41692,0.838944,2983540.320788,0.008375,0.030809,0.016558,-0.006516,0.000126
2024-04-10 21:00:00,ADA,0.808276,0.809229,0.802210,0.803010,42905428.005692,0.000677,86154.487466,35584,0.717437,-4725014.234334,-0.006516,0.030838,0.016568,0.000575,0.031459
